0.335401,-1.692193,0.459934,0.084193,-1.494611,-0.211936,-1.428985,1.062797,0.634560,0.278161,0.000000
-0.340808,-0.457395,-0.194006,0.899613,1.552554,-0.270306,-1.506517,-0.630113,0.665411,1.492161,0.000000
-0.278313,-0.233481,0.840864,-1.347571,0.955663,-0.612892,-0.940488,0.656106,-0.987165,1.020885,0.000000
-0.122636,-0.228479,-0.981810,-0.218521,2.074511,0.001106,-0.015340,-0.287787,0.591199,-0.496060,0.000000
-0.590131,1.231060,-0.287734,0.468837,1.730659,-0.619599,0.929251,-0.478986,0.355113,-1.719302,1.000000
0.026478,-0.605407,-1.482278,-1.041465,0.743156,0.076128,0.337518,-1.485426,-1.252108,1.262538,1.000000
0.423195,0.553438,-1.679222,-0.783221,-0.906586,0.063900,1.229442,-0.526664,-0.536694,-0.583761,0.000000
-0.274023,-0.854002,-2.081553,-0.621141,-1.925662,0.460261,-0.376969,-1.589374,-1.583810,0.734593,1.000000
-0.628282,-0.737256,-0.435239,0.787057,0.025885,-0.624599,0.427514,1.805916,0.019989,-0.426814,0.000000
0.953502,0.010726,-1.052396,-0.315302,-0.043940,-0.684782,0.131528,0.203124,0.666462,-0.139173,0.000000
0.169966,0.997645,-0.049518,0.252432,0.350366,0.458951,0.990295,0.181497,-2.493381,1.308103,1.000000
0.121487,0.579642,0.173242,0.451295,0.424860,-0.410927,0.501828,-0.417425,-0.105459,-1.666056,0.000000
-0.997294,0.992775,0.989613,1.276099,1.575999,-1.367490,-0.647179,-0.541448,-0.674089,1.750409,1.000000
0.600850,-0.672672,-0.605723,-0.402087,-0.569258,-0.287975,0.074803,-0.132338,-3.559169,0.730415,1.000000
-0.465235,-0.669443,-1.049184,-1.116293,0.581366,-0.360402,-1.247669,1.493324,1.371445,1.093912,1.000000
-0.534221,-0.754177,-0.014333,-1.729455,0.457719,-0.496181,0.519043,0.025340,-1.233846,-1.249400,0.000000
-1.210652,-0.418049,0.252610,-0.072080,-2.137789,1.272876,-0.288006,1.079165,0.867287,-1.928872,1.000000
1.361340,-0.203095,0.406591,0.303282,-1.239137,-0.257489,1.081447,-0.257945,-0.141830,-0.223797,0.000000
-0.383544,0.344038,-0.393515,1.104571,0.483924,1.256481,-0.759519,1.676415,1.673979,-0.047785,1.000000
0.035720,2.329285,-1.270050,0.518888,1.745293,0.999536,-1.353649,-0.744046,1.906124,-0.478596,1.000000
0.233488,0.833983,0.228152,0.642268,-0.271234,0.302053,1.274938,0.295629,1.249234,0.628370,0.000000
-1.705868,-1.646429,-0.587554,-1.773729,0.530161,-1.110061,-1.531991,-0.052523,0.841820,-1.739570,1.000000
-0.100388,0.568679,0.425350,-0.820380,0.810021,-1.930679,0.775597,-0.654342,0.429053,-0.942686,0.000000
-0.605021,1.139000,-0.434044,1.181153,0.851540,0.312499,-0.051606,0.244086,-0.200511,-0.347611,0.000000
-0.503472,0.203961,0.692073,0.716263,-1.695645,0.264723,0.319783,-0.688935,-0.190756,-0.105162,0.000000
0.786751,1.591967,1.256278,-1.235836,0.633317,-0.331878,-0.394597,1.985225,0.271915,0.529087,1.000000
0.996555,-0.310762,2.396883,0.648205,0.600369,0.590205,-1.911456,-0.544466,-1.276844,-0.311975,1.000000
0.140125,-0.113956,-0.657009,1.107032,0.483494,0.665541,-1.431478,0.006256,-0.583243,-0.412942,0.000000
0.780250,0.335852,-0.578813,0.912549,-0.384940,0.858777,-0.687930,1.149013,1.687008,0.460889,0.000000
1.094760,-1.139920,-0.213039,-0.101373,0.189677,-0.058322,1.027487,-1.648834,0.028921,-0.222439,0.000000
1.038727,-0.293168,-0.332866,-0.212125,-0.426601,1.351924,0.034633,-0.744511,0.869578,0.805426,0.000000
-0.356151,1.773585,-0.661835,0.845754,-0.556664,1.079355,-0.511636,-1.056614,-0.539548,1.345920,1.000000
-0.939970,-0.942257,-0.954212,1.106856,1.155915,0.297641,-2.359709,-1.261284,-0.488530,0.880076,1.000000
0.560170,1.038138,0.693181,1.914982,-0.092319,-1.095964,-0.729794,-0.729034,0.625210,-0.109615,0.000000
0.392709,-0.199887,0.402670,-1.120220,-0.695823,-0.392141,0.169255,0.677542,0.830813,0.114149,0.000000
0.302772,1.271114,-1.122118,0.846141,-0.384206,-0.649258,-0.549941,0.714293,-0.287040,0.116463,0.000000
-0.570461,1.777283,3.247145,-1.465874,1.481304,-1.144598,-1.307423,0.221778,1.187078,-0.843765,1.000000
0.530914,-0.496146,1.333480,1.800303,1.318038,-0.055547,-1.167530,-0.266257,-0.240970,0.709611,0.000000
-0.973205,-0.879235,-0.521981,-0.314566,1.486511,-1.429332,-1.542644,0.707898,-0.023990,-0.068895,0.000000
-0.730469,-1.969189,-0.388545,1.151633,1.098563,1.332437,1.061671,-1.388894,1.393114,-0.227414,1.000000
-0.244976,0.732529,-1.410877,0.487662,1.018345,-0.184831,0.240174,-0.160643,-0.474531,-0.656184,0.000000
1.019951,0.488527,0.246410,-2.354334,-0.620412,-1.214777,-0.869519,-1.245080,-0.474763,0.896215,1.000000
0.833940,0.186385,-0.414685,-1.704244,0.753499,-0.354375,-0.434686,1.793513,0.152759,0.762656,0.000000
-0.283164,0.058448,-1.777876,0.610395,-0.747799,0.162637,-0.173935,2.159739,0.864186,0.468908,1.000000
0.806338,0.100546,0.481709,0.105354,-0.529465,0.506378,-0.666751,0.855017,0.354404,-0.980463,0.000000
1.550016,-0.464480,-2.174225,0.781253,0.695579,1.535574,-1.002336,-1.758891,2.442145,-0.002345,1.000000
-1.408682,1.080242,-0.140343,-0.136488,-0.123530,-0.739557,-0.760446,0.013895,0.352945,-0.293883,0.000000
1.665823,-0.051724,-0.307519,-0.249475,0.238429,1.208047,0.186945,2.101927,0.012311,-0.749700,1.000000
1.701905,0.160925,-0.157426,-0.012589,0.569106,0.693604,0.331434,0.044848,-0.123550,-1.186350,0.000000
-1.212081,-0.092736,1.259407,-0.787359,-0.404891,-0.014766,-0.127684,-2.270465,1.454121,-0.788184,1.000000
-2.089187,1.779703,0.269201,-0.918520,-0.060380,0.219609,-0.075114,0.474994,-0.101523,0.777638,1.000000
-0.766812,1.361178,1.718166,1.356631,0.440037,-0.094241,0.363530,-0.663662,0.732976,-0.063280,0.000000
-1.249813,-0.382176,0.599210,0.331534,1.064005,1.035736,0.297446,-0.509359,-1.351391,0.341700,0.000000
-0.469858,1.530697,0.105372,2.012542,0.438024,1.720747,-0.599485,-0.547707,0.892565,1.335247,1.000000
-0.791853,0.323686,1.278615,-0.892412,-0.944912,-0.461689,0.125059,2.211441,-0.784037,2.001208,1.000000
0.016905,1.360182,1.350748,-0.044735,1.014380,-0.409725,0.338707,0.601182,-0.979966,-1.249569,0.000000
0.516091,0.373843,-2.270371,-0.857252,1.091362,0.359435,-2.299909,1.224318,-1.302609,-0.132865,1.000000
-0.309672,-0.230707,-1.427125,-1.900031,0.421664,0.362578,0.292798,-2.001361,0.423251,0.804309,1.000000
1.983264,-0.657599,0.987473,2.567422,-1.051432,1.709264,0.245507,-0.923143,1.891430,1.181054,1.000000
-2.142751,-2.593591,0.174166,1.559328,1.268260,-0.894622,-0.390690,0.304214,-0.115300,0.697123,1.000000
1.661856,0.027673,1.508674,-0.832411,-0.800175,0.932792,-1.091732,0.804981,0.650090,0.163287,1.000000
-0.338957,-0.575386,-2.133937,0.298302,-1.329923,-0.357184,0.612099,-0.939036,0.582433,1.207898,1.000000
0.922579,1.596274,0.229433,0.337401,1.142678,-0.204045,-0.445004,0.041393,1.646409,1.706100,1.000000
-1.302853,2.838535,-0.428603,-1.169232,-0.259850,1.072653,0.079782,0.721380,-1.090856,-0.582825,1.000000
-0.209419,1.360842,0.742379,0.787374,-1.300283,0.901711,-1.654408,0.657394,0.828349,1.071727,1.000000
-0.739586,-1.986982,0.391031,-1.790431,-2.097439,1.584843,0.187425,-1.373562,-1.076342,0.597294,1.000000
-0.596197,0.001381,1.162804,-0.250975,-1.321863,-1.639011,0.663184,1.136382,-0.816068,0.100605,0.000000
0.679750,0.020115,0.299769,-0.872561,0.332958,1.165181,0.461061,-0.056551,-1.654993,-0.887460,0.000000
-0.198811,-0.872971,-0.107679,-0.505444,-0.470061,-0.851478,-0.097211,-0.524543,-0.492260,-1.619502,0.000000
0.470963,-0.602792,0.755117,0.381010,0.681063,-0.020264,-0.963574,-1.097265,-0.883855,-0.016264,0.000000
-0.842653,-0.559283,-1.266891,0.927762,-0.358815,-2.320919,0.377987,-0.027679,-0.236297,0.005175,0.000000
0.203140,-1.197980,-1.920261,-0.243265,-0.119283,-1.167855,0.222051,0.550022,1.361795,1.054906,1.000000
-0.799384,-0.119474,-0.668494,-1.625293,0.885278,1.636745,-1.395826,0.045947,-0.869799,-0.376305,1.000000
-1.844863,1.726275,2.602425,0.532547,0.319021,0.871384,0.332300,1.010370,0.548184,0.165923,1.000000
-1.560058,-0.716322,1.250443,-1.021387,0.562608,1.597177,0.680489,-2.603491,0.171370,-0.959449,1.000000
0.654186,0.248188,-0.234346,-0.297099,0.465553,0.851352,0.063826,0.160666,-0.772070,-0.522864,0.000000
0.024982,1.208324,0.002721,0.942924,-0.642625,0.443858,-2.096795,-0.592043,1.006932,0.052680,0.000000
-0.854655,0.176781,0.218382,2.854580,1.272553,-1.206948,-0.307936,0.254450,1.119381,1.629758,1.000000
-0.081244,-2.459212,-0.491622,0.317537,0.503537,-0.887157,0.791175,-1.074328,-0.294847,1.029658,1.000000
-0.272966,-0.823943,-2.195241,0.725291,-1.138262,0.316769,-1.705785,-0.659875,0.731549,0.845472,1.000000
-0.014571,-1.116895,0.098749,1.498294,1.279812,2.019653,-0.189831,-1.035336,0.131234,0.177387,1.000000
-0.755050,0.381567,-1.405997,-0.213922,-1.503569,-1.010531,0.547466,-1.262154,-0.423419,0.243656,0.000000
-1.238486,-0.608292,1.827363,3.560137,-0.053766,-0.864099,-0.665934,2.771053,0.920114,1.545259,1.000000
0.181988,0.320823,-0.302120,-0.411699,-0.469589,1.214005,0.729908,0.065405,1.126754,-0.966167,0.000000
-0.543857,0.740826,0.648939,-1.464247,1.017327,-1.598289,0.748248,-0.138003,0.283600,0.796508,0.000000
-0.302479,-0.962126,-0.897998,1.058432,0.024749,-0.802460,-2.601681,0.584091,-0.107117,-0.855018,1.000000
0.348601,0.090224,1.499735,0.115864,0.087246,-0.932073,0.367719,-0.151957,-0.215942,-0.741804,0.000000
-0.868525,0.197286,-0.332532,-0.545988,-0.217490,-0.595030,-0.662913,-0.439516,-2.289249,-1.861182,1.000000
-0.570531,-1.054513,1.451843,1.862268,0.163105,1.077374,0.861476,-0.013228,-0.982824,-0.268142,1.000000
0.342259,1.938717,-0.953839,-0.401234,1.063625,0.821576,0.910878,-1.740699,0.090532,-2.032080,1.000000
-0.886488,1.511090,-0.787097,0.615905,1.782841,-2.004194,-0.115327,0.348475,0.240391,-0.321608,1.000000
-0.901087,0.628225,0.255259,-2.315207,1.599751,-0.694220,-0.581371,-1.124863,1.141434,0.139729,1.000000
0.423809,0.765737,-0.817868,-0.018904,-0.619705,-0.721587,0.806586,-0.872051,-0.961484,-0.057834,0.000000
-0.710040,-0.475336,0.573263,-0.265455,-1.646340,-0.846441,-2.359066,-0.947710,-0.489201,0.146794,1.000000
-2.011116,1.815459,0.441559,0.195837,1.178633,2.056648,-0.730628,-1.792381,0.301410,0.159419,1.000000
-0.720833,0.080366,-1.844712,-0.146681,-0.252870,-1.378080,0.111185,0.355529,1.365782,1.686435,1.000000
0.185041,-0.495341,-0.043081,-0.955408,-0.658843,-0.981954,-1.499687,0.734231,-0.818399,1.539171,0.000000
-1.025573,0.745887,0.526714,0.425308,-0.489054,-0.132627,0.178854,0.866992,-1.366645,-0.151745,0.000000
-0.174237,-1.751539,0.952642,-0.417565,0.004407,-0.660194,0.039955,1.304373,-0.055036,-1.541991,0.000000
-0.043033,0.033294,-0.723218,0.984740,-1.287124,0.924248,0.453100,1.349049,0.819469,-0.819811,0.000000
0.524155,-0.565764,-1.419255,-0.265064,-0.129751,1.457484,0.387886,1.239169,1.299265,-0.074960,0.000000
0.652794,-0.265659,1.998131,0.159667,-0.468654,0.381588,-1.390495,-0.504471,0.120026,1.056073,0.000000
0.090384,1.524494,0.553355,1.836896,-0.117502,1.169680,0.936123,-1.071772,1.233721,-2.162304,1.000000
-0.079572,-1.038092,-0.096746,-2.028962,-0.008801,0.534803,-0.692476,-0.147782,-0.237675,-0.392272,0.000000
0.711418,-1.845909,-1.323608,0.514006,0.718211,1.130875,0.397940,-0.778031,0.103931,-0.770732,0.000000
-0.834472,-0.409025,0.668252,0.039398,-1.030868,-0.717357,0.249126,0.933510,-0.803013,0.742276,0.000000
-0.039057,-1.322118,0.209031,-0.174465,-0.395608,-0.067010,-0.232289,-0.432156,-0.223339,0.458554,0.000000
0.992369,-0.122129,-0.288915,-0.655867,0.305852,-0.063520,-0.224186,0.915242,0.221789,1.387420,0.000000
-0.781867,-0.150443,0.795629,1.959141,-0.555719,0.760802,-0.055477,1.157940,-0.134170,-1.304817,0.000000
-0.596943,-1.401771,2.024339,0.465605,-0.253103,0.751216,-0.047275,-0.470864,0.299391,-0.166203,0.000000
0.085173,-0.514954,-2.015342,0.509044,-0.582198,0.322007,0.377402,-1.126083,1.424580,0.335632,0.000000
-0.605585,-0.272187,0.275336,0.178994,0.133627,-0.052390,-2.105381,0.152477,0.573015,-0.351905,0.000000
0.825928,-0.408204,-0.047025,0.462958,-1.064471,0.580011,2.014466,0.482349,0.041930,-0.581375,0.000000
-0.018280,-0.599896,0.777396,0.161284,2.347964,-1.008570,-0.265477,-0.113057,1.442977,0.574995,1.000000
0.063514,-0.505748,0.985008,1.092767,0.353946,1.203026,0.406398,-0.125702,-1.163990,-0.111467,0.000000
2.137724,1.384161,0.207567,-0.350106,-0.210126,-0.716946,-1.271999,2.293185,1.100586,1.385652,1.000000
-0.194264,1.330356,0.473975,-0.325325,-0.763791,2.194706,1.783195,-0.936957,-0.170313,0.446319,1.000000
-0.343671,1.306152,-0.365500,1.438391,-0.248530,0.566141,0.366088,-2.064235,-0.735170,-1.041308,1.000000
-0.574149,-0.491056,1.494755,-0.805019,0.486614,0.395624,-0.402288,-0.955939,1.960945,0.871433,1.000000
-1.151581,-0.606343,-0.772034,-0.714484,-0.396469,0.585841,-0.452683,0.651586,0.565041,-0.201476,0.000000
-1.661456,-0.791757,-0.846271,0.571483,-1.317769,0.345220,-0.340215,-0.517021,-1.114202,1.150069,0.000000
-1.361569,0.858994,-0.040544,-0.815740,-0.648277,-0.685907,-0.373943,2.230215,1.276775,-0.003210,1.000000
-0.464852,0.857532,0.902039,-0.414028,0.981792,-1.458076,-0.214501,0.901730,-0.458108,0.721447,0.000000
0.640102,0.242906,0.533195,-1.978131,0.279355,0.830765,-0.410724,0.434054,-0.218556,1.096932,0.000000
-0.838741,0.103136,1.868285,-0.124463,0.541353,1.381161,-2.979258,0.642769,0.326835,-0.275166,1.000000
0.809492,1.337137,2.460853,0.402683,1.382188,-0.142789,-0.501072,-0.957598,0.175937,-0.572572,1.000000
-0.578141,-0.388438,-0.089386,1.459155,1.835715,-0.177366,-0.071796,-1.301180,3.227338,-0.879459,1.000000
0.962328,-0.514177,-0.097394,-0.523680,-0.683227,-2.127074,-0.619037,-0.967157,-0.781512,-1.107821,1.000000
-0.053891,0.202860,-2.554415,-2.188886,1.826957,-0.490884,0.945308,1.758322,-0.860834,0.589146,1.000000
-0.617743,0.514973,0.697018,-1.233256,-0.416159,-0.265626,1.235726,1.239597,0.508412,-0.341245,0.000000
-0.124887,0.105303,0.800042,-0.128219,-0.912695,0.208840,0.160612,-3.073375,-1.345438,-1.095526,1.000000
0.253987,-1.187857,-1.239475,0.204001,0.613889,-0.625680,-0.070174,-2.411288,0.133421,1.788519,1.000000
0.038094,-2.276687,0.449777,-0.490645,2.146237,-0.457942,-0.641975,0.409158,1.040684,-0.326192,1.000000
0.243798,-1.528669,-2.167830,-0.582972,-0.531745,-0.524878,0.250954,0.232801,-0.828948,-0.366189,0.000000
-0.114127,1.004415,1.217275,0.158380,-1.247110,-1.261345,-1.270282,0.167231,-1.268094,1.170160,1.000000
1.627553,-0.692343,0.806107,-0.197420,0.028684,-0.814926,0.415709,-0.077215,0.755477,0.679543,0.000000
0.609486,-0.815052,0.687945,0.302904,0.529738,0.899548,-1.740925,-0.148405,-0.176393,0.519528,0.000000
-0.834226,-2.480967,-1.647787,0.685927,-0.957482,-1.054287,1.111224,1.786177,0.132422,0.018382,1.000000
0.059021,0.244123,1.169434,0.254839,1.292151,-0.533031,0.390079,-0.899015,-0.649968,0.166278,0.000000
-0.710706,-0.846156,-1.147332,-1.330203,-0.343092,-0.091003,-0.749354,-0.863504,0.471073,-0.304648,0.000000
-0.647578,-0.128044,0.643285,-1.000633,0.463935,-1.041576,-1.093295,-0.093942,1.238713,-1.001957,0.000000
-0.888408,0.312354,-0.070155,0.443328,-1.484998,0.072722,-0.520242,-1.632141,0.674571,0.275982,0.000000
0.200691,0.774360,0.805850,0.007834,-0.138862,-0.979566,0.909882,0.748389,-0.474082,1.344623,0.000000
0.767432,1.503644,0.886043,2.322419,0.560337,0.515952,0.555363,-0.982229,0.767822,0.220551,1.000000
-0.780628,0.736487,-0.107090,1.436388,0.291516,1.951535,0.996389,-0.448402,-0.050075,1.397019,1.000000
-0.060920,-0.509223,-1.502431,-1.983355,1.248098,-0.550189,-0.675259,-0.663870,1.108883,1.011962,1.000000
1.919641,0.680075,0.687321,-0.084539,0.434626,1.030823,-0.579337,0.222187,0.268980,1.765887,1.000000
-0.183714,-0.361150,-0.665051,-1.078444,1.089130,-0.497772,-0.885000,0.669659,0.352937,0.655584,0.000000
-0.057888,-0.043731,1.157130,-0.367506,1.780947,-0.784750,-1.225276,-0.187660,-0.034037,-0.281004,0.000000
-0.399907,2.000613,2.224300,0.614415,2.342562,0.412716,-1.822197,-0.850594,-0.425182,0.299820,1.000000
0.062876,2.458195,0.522346,0.571094,0.347547,1.561366,-0.780946,-1.118720,0.068139,0.845324,1.000000
-1.508228,0.392276,-1.055391,-1.514321,0.762658,0.272695,-0.065782,0.631748,-2.294379,0.625848,1.000000
-0.496088,-0.063502,-1.611965,0.626029,-1.557920,1.187322,-1.422621,0.342523,0.543559,1.906988,1.000000
0.026877,0.749244,0.078378,0.357342,1.102780,-0.567350,0.256860,0.508860,-2.426240,-0.802777,0.000000
-0.011814,0.986037,-1.010554,-1.173023,0.420232,0.355315,-1.155615,0.442017,-0.177100,0.160562,0.000000
-0.065622,0.018464,2.943348,1.222534,-0.633605,-0.894811,0.527874,-1.886506,-0.080310,-0.617286,1.000000
0.430313,-0.269182,-0.763887,-1.903069,-0.717296,0.303578,2.495298,-0.673660,-2.146167,-1.109865,1.000000
0.771476,0.165795,0.023545,0.891543,-2.678387,-0.782418,-1.765789,-0.920400,1.464619,1.072765,1.000000
2.114370,0.170283,0.603771,1.303381,-1.180045,-1.482933,0.134934,0.693859,0.097324,0.689412,1.000000
2.474198,1.866798,1.892357,-1.709381,-0.995849,0.194969,-0.100286,1.552512,0.758898,-0.624192,1.000000
0.095388,0.628496,-1.394327,0.280701,1.799054,-1.741343,-0.484032,-1.949051,0.775751,-1.105851,1.000000
-1.158550,0.916965,0.179556,0.386399,1.440917,0.870938,-1.743115,0.615783,-0.269473,-0.884830,1.000000
-1.151161,-1.257359,-0.894308,0.215953,0.551126,1.035513,1.280473,0.620967,1.576574,-2.928674,1.000000
0.913967,-0.766947,1.384871,0.875500,-1.017175,-0.948302,0.584795,-0.738295,0.073310,-0.458664,0.000000
0.433867,0.265979,-1.382049,-0.200287,1.247592,0.813060,0.859673,1.119076,-0.370288,0.698812,0.000000
-1.735488,0.021407,-0.320402,-0.240358,-1.309494,-0.347068,-1.221754,-0.703228,-0.452170,1.246603,0.000000
0.919698,-0.158983,-0.026676,0.503434,-1.202495,-0.273089,0.522952,0.181364,-1.215161,0.901207,0.000000
0.126974,-1.337517,-0.987563,-0.858672,-0.359943,0.088160,-0.852092,1.759784,-0.436999,-0.980803,0.000000
-1.129534,1.704960,-0.622973,0.710221,-1.868017,-1.056980,-0.841857,-0.364147,1.240000,1.616422,1.000000
1.008758,-0.588080,-0.851782,-0.378792,0.249731,-0.353539,-0.304426,-0.668023,0.752183,1.540558,0.000000
-1.249761,-0.419602,0.113089,-0.210032,-1.341711,-0.766903,0.116660,0.048453,-0.875049,1.347212,0.000000
0.647847,-0.831343,0.385180,-0.372900,-0.750890,0.637843,-0.640602,1.148166,0.588228,-0.974539,0.000000
-0.754132,-0.009474,0.147110,0.828679,0.141888,0.293642,0.232510,-0.804118,0.232561,0.215478,0.000000
-0.885974,0.138684,-0.373751,0.337444,1.565061,-0.311609,0.111801,-0.339038,-1.950718,-0.780829,0.000000
-0.313942,-0.262070,-1.170603,0.106013,0.024329,0.191580,-0.062246,-1.186190,0.190097,-0.207946,0.000000
0.765222,-0.168944,0.801710,0.028318,-1.640483,-0.620518,0.588043,-0.507024,-0.765993,-1.042284,0.000000
-1.345863,-1.290047,0.251055,0.317765,-1.224347,-1.822584,0.770307,-1.419925,-1.601715,-0.472767,1.000000
-0.798249,0.962740,-0.948012,1.904064,-1.247989,-0.041455,0.936182,-1.437775,2.524385,-0.775665,1.000000
-0.144492,-0.927011,-0.753485,-0.912341,-1.300307,0.754972,0.349149,0.394885,-1.200044,0.133744,0.000000
0.646770,-0.212412,0.039870,-1.168151,0.793844,-1.157243,0.610700,-0.527265,0.647424,-0.649266,0.000000
-0.135145,0.626186,0.211831,0.472952,-0.451042,-0.568853,1.034483,-1.213783,0.518618,-2.072777,0.000000
-0.952630,0.983327,0.237893,-0.450419,1.300975,-0.088625,1.118509,1.410913,0.704791,-2.249758,1.000000
0.709864,2.060935,-1.657681,-0.025426,-0.114950,-0.852177,0.861352,0.418997,-0.423978,0.456283,1.000000
-1.489824,0.934082,-1.067717,0.406506,-0.603877,0.948557,1.104195,0.015453,0.762517,0.781267,0.000000
-0.483908,-0.538917,-1.110642,0.618526,-0.468985,1.126505,0.574340,-0.025390,0.245828,0.670117,0.000000
0.838260,-0.671418,0.303440,0.012370,-1.653544,-0.137914,-0.596064,1.183353,-0.002037,-0.539466,0.000000
0.286248,0.067311,1.680412,0.981228,-0.001609,1.426387,-2.584626,0.984602,1.814089,-0.345692,1.000000
-0.993113,-0.066135,-1.452784,-0.410577,-0.750420,0.531254,0.746549,0.926025,-2.589189,-0.045322,1.000000
-1.202625,-0.696123,3.260145,-0.130284,-1.123932,-1.408199,2.459665,-0.467007,0.918176,-0.937114,1.000000
1.633861,-0.830698,0.752330,-0.692624,0.137268,-0.069446,0.003347,-0.664565,0.227497,0.298861,0.000000
-0.661015,-1.521829,-0.273378,0.702600,0.373303,0.074642,-0.337104,-0.335861,0.039113,-0.354009,0.000000
0.473399,-0.090079,0.680999,0.926924,-0.685380,-0.100487,-0.513676,-0.524535,-1.800829,-0.632303,0.000000
-0.280647,-0.670117,-0.888895,-1.225689,1.258785,-0.100586,0.335244,0.865842,0.177631,-0.144274,0.000000
0.640911,0.226331,1.327010,-0.124266,-0.534046,0.429505,0.978806,-0.751151,0.140208,1.531621,0.000000
0.179801,0.286394,-0.457593,-0.784546,-0.336050,-0.237429,-0.348291,-1.083367,0.642000,1.943125,0.000000
-1.446328,1.042030,-0.241919,-2.142684,-0.048820,0.172123,0.830619,0.097127,-0.346365,-0.063889,0.000000
-0.215461,-1.422864,0.312161,1.523331,-0.680984,0.132738,0.056820,1.707568,1.112020,0.379630,0.000000
-0.308361,0.971065,-0.099082,0.254655,0.114541,-0.718092,0.033970,-0.647275,-0.288181,0.717404,0.000000
-0.930056,0.570238,-1.079049,-0.885076,-0.287739,-0.648549,0.377418,-0.573086,0.525365,-2.024276,0.000000
0.204151,-0.264126,0.839022,-1.111518,-0.995078,0.338761,0.907632,-1.774557,0.928811,-0.729784,0.000000
-0.525912,0.274981,0.153002,-0.199092,-0.099851,-1.613404,-0.138285,2.157779,0.394387,-0.433468,0.000000
-0.465689,1.194438,0.201474,-0.616196,0.035851,-0.380793,-0.893665,0.033063,-0.835088,-2.325576,0.000000
1.141992,-0.361389,0.885767,-0.341524,0.040961,-0.581384,-2.329861,-0.398784,0.427379,-0.664821,0.000000
-1.195545,0.834905,-0.736203,-1.476629,-1.533658,0.832212,0.295607,-1.384336,-0.359866,0.446069,1.000000
0.481316,-0.392783,1.340025,-0.338607,-1.950196,1.983338,-0.073881,1.063562,0.864361,-1.064689,1.000000
2.969518,0.538824,-1.059283,-1.792786,1.488858,0.750065,1.028976,-0.412579,2.261244,-0.552603,1.000000
-0.627515,0.829472,-1.483040,-0.132501,0.958877,0.008810,2.374087,0.275173,-0.802845,-0.205945,1.000000
-0.080784,-1.506888,-1.574151,-0.730508,-1.811597,-1.850268,0.598958,-0.670202,1.310124,-1.923417,1.000000
1.598449,1.532055,-1.234495,-1.359412,-0.244431,1.215100,-0.137010,-0.479615,1.513565,-1.204513,1.000000
-0.971249,0.747942,-0.531096,-3.227587,-0.415878,0.374445,0.371546,1.225832,-1.110233,1.156245,1.000000
-0.838340,0.963903,-0.210190,1.387097,0.776447,0.068620,-0.272156,1.573204,2.653134,0.115270,1.000000
